symbol,date,score,n_headlines
JPM,2019-01-16,0.020960713,20
JPM,2019-01-17,0.136017,11
JPM,2019-01-18,-0.2006434,12
JPM,2019-01-22,0.25537926,8
JPM,2019-01-23,0.27932733,5
JPM,2019-01-24,0.067971624,8
JPM,2019-01-25,0.23755264,3
JPM,2019-01-28,0.23745973,6
JPM,2019-01-29,0.34799927,5
JPM,2019-01-30,-0.0060333298,4
JPM,2019-01-31,0.22173111,2
JPM,2019-02-01,0.049877226,2
JPM,2019-02-04,-0.09440713,4
JPM,2019-02-05,0.28093782,3
JPM,2019-02-06,-0.004645407,1
JPM,2019-02-07,-0.2921902,2
JPM,2019-02-08,0.10215136,3
JPM,2019-02-11,0.237532,4
JPM,2019-02-12,0.21289885,2
JPM,2019-02-13,0.08108935,4
JPM,2019-02-14,0.29039863,3
JPM,2019-02-15,0.12874557,9
JPM,2019-02-19,0.11347808,14
JPM,2019-02-20,0.086524405,3
JPM,2019-02-21,-0.089399576,6
JPM,2019-02-22,0.0314274,9
JPM,2019-02-25,0.2334477,11
JPM,2019-02-26,-0.18111446,7
JPM,2019-02-27,0.62794405,3
JPM,2019-02-28,0.06768241,6
JPM,2019-03-01,0.18454878,10
JPM,2019-03-04,0.08089998,4
JPM,2019-03-05,-0.13634747,3
JPM,2019-03-06,0.010572078,9
JPM,2019-03-07,-0.10464553,5
JPM,2019-03-08,0.09333897,7
JPM,2019-03-11,0.037831835,2
JPM,2019-03-12,0.16205646,6
JPM,2019-03-13,0.07990224,6
JPM,2019-03-14,-0.14287405,8
JPM,2019-03-15,-0.09403707,4
JPM,2019-03-18,0.015027356,5
JPM,2019-03-19,-0.0630861,5
JPM,2019-03-20,-0.47305557,4
JPM,2019-03-21,-0.27469444,5
JPM,2019-03-22,-0.50495285,3
JPM,2019-03-25,0.013511149,10
JPM,2019-03-26,-0.067623146,6
JPM,2019-03-27,0.0017028997,3
JPM,2019-03-28,-0.21517007,5
JPM,2019-03-29,0.14724945,11
JPM,2019-04-01,0.03153991,9
JPM,2019-04-02,-0.030736184,4
JPM,2019-04-03,-0.10937973,7
JPM,2019-04-04,-0.0066990787,4
JPM,2019-04-05,0.16755052,10
JPM,2019-04-08,0.14921826,17
JPM,2019-04-09,0.026586998,13
JPM,2019-04-10,-0.2138215,5
JPM,2019-04-11,0.10744514,17
JPM,2019-04-12,0.37701777,35
JPM,2019-04-15,0.05005741,31
JPM,2019-04-16,0.03852211,12
JPM,2019-04-17,0.28363186,7
JPM,2019-04-18,-0.04214039,7
JPM,2019-04-22,-0.035430536,11
JPM,2019-04-23,0.30780467,3
JPM,2019-04-24,0.08410749,3
JPM,2019-04-25,0.26886144,3
JPM,2019-04-26,0.0021507381,5
JPM,2019-04-29,-0.002896279,6
JPM,2019-04-30,-0.019894987,4
JPM,2019-05-01,0.083975054,4
JPM,2019-05-02,0.05831967,1
JPM,2019-05-03,0.10594828,6
JPM,2019-05-06,0.005678115,10
JPM,2019-05-07,0.03898445,5
JPM,2019-05-08,0.038949687,3
JPM,2019-05-09,0.12011309,5
JPM,2019-05-10,-0.003951311,6
JPM,2019-05-13,-0.004506615,15
JPM,2019-05-14,0.15625294,6
JPM,2019-05-15,-0.082359985,8
JPM,2019-05-16,-0.25142103,9
JPM,2019-05-17,0.024562791,6
JPM,2019-05-20,0.067389235,8
JPM,2019-05-21,0.384861,4
JPM,2019-05-22,0.033556983,4
JPM,2019-05-23,0.025492683,2
JPM,2019-05-24,0.3552834,1
JPM,2019-05-28,-0.29921818,9
JPM,2019-05-29,0.27210483,5
JPM,2019-05-30,0.22417068,7
JPM,2019-05-31,0.02372413,3
JPM,2019-06-03,0.18157029,7
JPM,2019-06-04,0.32039392,2
JPM,2019-06-05,-0.02191632,6
JPM,2019-06-06,-0.029248158,6
JPM,2019-06-07,0.012834499,5
JPM,2019-06-10,0.051235385,4
JPM,2019-06-11,-0.20397823,5
JPM,2019-06-12,-0.10659783,6
JPM,2019-06-13,0.017778976,1
JPM,2019-06-14,0.11097332,3
JPM,2019-06-17,-0.16336465,7
JPM,2019-06-18,0.1695603,3
JPM,2019-06-19,0.018142518,3
JPM,2019-06-20,0.027788496,3
JPM,2019-06-21,-0.04831227,4
JPM,2019-06-24,0.12717964,6
JPM,2019-06-25,0.008513375,3
JPM,2019-06-26,0.15243852,7
JPM,2019-06-27,0.03759948,8
JPM,2019-06-28,0.25771603,15
JPM,2019-07-01,0.07708677,11
JPM,2019-07-02,-0.28603348,3
JPM,2019-07-03,0.05331395,5
JPM,2019-07-05,-0.016201807,5
JPM,2019-07-08,-0.30165508,13
JPM,2019-07-09,0.056332733,7
JPM,2019-07-10,-0.10892915,6
JPM,2019-07-11,-0.00090901926,2
JPM,2019-07-12,0.23371904,9
JPM,2019-07-15,0.09190944,27
JPM,2019-07-16,-0.053924616,26
JPM,2019-07-17,0.03255856,11
JPM,2019-07-18,-0.033856153,11
JPM,2019-07-19,0.034753844,11
JPM,2019-07-22,-0.030992687,5
JPM,2019-07-23,0.20484328,5
JPM,2019-07-24,-0.004295331,9
JPM,2019-07-25,0.0026180607,3
JPM,2019-07-26,0.22355275,5
JPM,2019-07-29,-0.088853054,9
JPM,2019-07-30,-0.035947125,7
JPM,2019-07-31,-0.017226243,3
JPM,2019-08-01,-0.1593087,6
JPM,2019-08-02,0.0013655592,8
JPM,2019-08-05,-0.23742042,6
JPM,2019-08-06,0.25324404,5
JPM,2019-08-07,-0.052766062,11
JPM,2019-08-08,0.05374066,2
JPM,2019-08-09,0.081323735,5
JPM,2019-08-12,-0.018294811,14
JPM,2019-08-13,0.27749097,3
JPM,2019-08-14,-0.43174133,6
JPM,2019-08-15,-0.19370705,5
JPM,2019-08-16,0.21123461,7
JPM,2019-08-19,0.28334403,9
JPM,2019-08-20,0.13168831,3
JPM,2019-08-21,-0.05299286,10
JPM,2019-08-22,-0.12837291,6
JPM,2019-08-23,-0.32549918,4
JPM,2019-08-26,-0.27963158,6
JPM,2019-08-27,-0.50711566,5
JPM,2019-08-28,-0.23935476,5
JPM,2019-08-29,-0.095731065,5
JPM,2019-08-30,0.6433853,1
JPM,2019-09-03,-0.10019544,9
JPM,2019-09-04,0.13143946,2
JPM,2019-09-05,-0.028664447,11
JPM,2019-09-09,-0.08194134,9
JPM,2019-09-10,-0.19363317,11
JPM,2019-09-11,-0.048843388,2
JPM,2019-09-12,0.26037335,5
JPM,2019-09-13,-0.035842773,11
JPM,2019-09-16,-0.14890978,10
JPM,2019-09-17,-0.18009786,8
JPM,2019-09-18,0.031033808,6
JPM,2019-09-19,-0.16792889,4
JPM,2019-09-20,-0.040199984,7
JPM,2019-09-23,-0.008867319,4
JPM,2019-09-24,0.3345359,5
JPM,2019-09-25,0.2791056,3
JPM,2019-09-26,0.044855047,5
JPM,2019-09-27,-0.15825705,5
JPM,2019-09-30,-0.011850524,6
JPM,2019-10-01,-0.31318998,6
JPM,2019-10-02,-0.57121426,4
JPM,2019-10-03,0.14195104,8
JPM,2019-10-04,0.07533236,8
JPM,2019-10-07,0.072295345,10
JPM,2019-10-08,0.012127778,4
JPM,2019-10-09,0.006539636,11
JPM,2019-10-10,0.04529303,8
JPM,2019-10-11,0.11625509,16
JPM,2019-10-14,0.19119897,22
JPM,2019-10-15,0.175882,42
JPM,2019-10-16,-0.014861787,17
JPM,2019-10-17,0.08532282,9
JPM,2019-10-18,0.010111193,9
JPM,2019-10-21,0.20244488,10
JPM,2019-10-22,-0.059396833,8
JPM,2019-10-23,0.47004724,4
JPM,2019-10-24,0.09955633,1
JPM,2019-10-25,0.20849054,4
JPM,2019-10-28,-0.0958342,7
JPM,2019-10-29,-0.123596914,6
JPM,2019-11-01,0.06712097,5
JPM,2019-11-04,0.14254627,8
JPM,2019-11-05,0.065019645,7
JPM,2019-11-06,0.12923127,4
JPM,2019-11-07,0.0385843,10
JPM,2019-11-08,0.0915788,5
JPM,2019-11-11,0.13499285,12
JPM,2019-11-12,0.018769898,4
JPM,2019-11-13,0.124338806,12
JPM,2019-11-14,0.16202407,12
JPM,2019-11-15,0.037149888,9
JPM,2019-11-18,-0.08563019,8
JPM,2019-11-19,0.15504332,4
JPM,2019-11-20,0.03355536,1
JPM,2019-11-21,0.05981891,2
JPM,2019-11-25,0.049551178,1
JPM,2019-11-26,-0.2657334,5
JPM,2019-11-27,-0.30003044,3
JPM,2019-11-29,-0.006892657,1
JPM,2019-12-02,-0.11677883,5
JPM,2019-12-03,-0.19554499,5
JPM,2019-12-04,0.03505651,2
JPM,2019-12-05,0.5165394,6
JPM,2019-12-06,0.026033044,5
JPM,2019-12-09,0.11897661,8
JPM,2019-12-10,-0.0009765404,8
JPM,2019-12-11,0.2837579,3
JPM,2019-12-12,0.18714178,6
JPM,2019-12-13,-0.013577949,4
JPM,2019-12-16,-0.13255845,3
JPM,2019-12-17,0.056179214,2
JPM,2019-12-19,0.046058934,2
JPM,2019-12-20,-0.017909326,1
JPM,2019-12-23,0.10646558,2
JPM,2019-12-26,-0.21947998,2
JPM,2019-12-27,0.4252035,2
JPM,2019-12-30,-0.09406252,2
JPM,2019-12-31,-0.060694847,1
JPM,2020-01-02,-0.03265004,4
JPM,2020-01-03,-0.049983926,4
JPM,2020-01-06,-0.0028647808,2
JPM,2020-01-07,-0.023038557,1
JPM,2020-01-08,0.0825276,3
JPM,2020-01-09,-0.0128876865,2
JPM,2020-01-10,0.11165111,8
JPM,2020-01-13,0.060493086,13
JPM,2020-01-14,0.030392818,16
JPM,2020-01-15,-0.042406492,13
JPM,2020-01-16,0.38542816,7
JPM,2020-01-17,0.30794835,6
JPM,2020-01-21,0.19091885,19
JPM,2020-01-22,-0.13084589,6
JPM,2020-01-23,0.48877096,6
JPM,2020-01-24,-0.16793756,5
JPM,2020-01-27,0.09764386,5
JPM,2020-01-28,-0.18391386,4
JPM,2020-01-29,0.02160123,6
JPM,2020-01-30,0.21573456,4
JPM,2020-01-31,0.07164641,2
JPM,2020-02-03,0.09765277,2
JPM,2020-02-04,0.18142727,7
JPM,2020-02-05,0.2568155,3
JPM,2020-02-06,-0.059181623,7
JPM,2020-02-07,0.27932823,3
JPM,2020-02-10,0.011033985,10
JPM,2020-02-11,0.057250734,7
JPM,2020-02-12,0.06900381,4
JPM,2020-02-13,0.08000461,3
JPM,2020-02-14,0.07640213,6
JPM,2020-02-18,0.043797474,14
JPM,2020-02-19,0.4393031,5
JPM,2020-02-20,-0.0049447417,4
JPM,2020-02-21,0.29270774,3
JPM,2020-02-24,0.052658305,9
JPM,2020-02-25,0.0352605,2
JPM,2020-02-26,0.31455743,4
JPM,2020-02-27,0.28957495,2
JPM,2020-02-28,-0.48765498,5
JPM,2020-03-02,-0.52209246,3
JPM,2020-03-03,-0.3463052,5
JPM,2020-03-04,0.21023099,3
JPM,2020-03-05,0.16045055,5
JPM,2020-03-06,-0.6205385,11
JPM,2020-03-09,-0.5445689,11
JPM,2020-03-10,-0.38790736,5
JPM,2020-03-11,-0.62955713,1
JPM,2020-03-12,-0.06869302,5
JPM,2020-03-13,-0.30369365,2
JPM,2020-03-16,-0.34989798,12
JPM,2020-03-17,-0.14373662,5
JPM,2020-03-18,-0.05388225,9
JPM,2020-03-19,-0.3923452,6
JPM,2020-03-20,-0.17001586,3
JPM,2020-03-23,-0.0028227766,9
JPM,2020-03-24,-0.49751988,2
JPM,2020-03-25,-0.89707553,1
JPM,2020-03-26,-0.16970046,5
JPM,2020-03-27,-0.4252124,7
JPM,2020-03-30,0.17219073,3
JPM,2020-03-31,-0.04776734,3
JPM,2020-04-01,-0.9343272,1
JPM,2020-04-03,0.16800113,4
JPM,2020-04-06,-0.034935467,4
JPM,2020-04-07,-0.03150256,1
JPM,2020-04-08,-0.20315485,6
JPM,2020-04-09,0.3185654,6
JPM,2020-04-13,0.004443163,27
JPM,2020-04-14,-0.059353795,21
JPM,2020-04-15,0.0879327,15
JPM,2020-04-16,-0.029051702,7
JPM,2020-04-17,0.029977428,9
JPM,2020-04-20,-0.10397943,15
JPM,2020-04-21,0.03510768,2
JPM,2020-04-22,0.1356652,8
JPM,2020-04-23,0.09182728,5
JPM,2020-04-24,0.081669666,6
JPM,2020-04-27,-0.117594466,5
JPM,2020-04-28,0.06364557,1
JPM,2020-04-29,-0.008436344,7
JPM,2020-04-30,-0.028248781,10
JPM,2020-05-01,0.20567718,4
JPM,2020-05-04,0.06371509,6
JPM,2020-05-05,0.065687016,10
JPM,2020-05-06,0.15146752,2
JPM,2020-05-07,-0.054676928,8
JPM,2020-05-08,0.08807927,12
JPM,2020-05-11,-0.06638888,14
JPM,2020-05-12,0.06647052,8
JPM,2020-05-13,-0.16102594,9
JPM,2020-05-14,0.073058695,8
JPM,2020-05-15,-0.029764725,9
JPM,2020-05-18,-0.24969962,9
JPM,2020-05-19,0.09948994,4
JPM,2020-05-21,0.12370113,1
JPM,2020-05-22,-0.33839056,6
JPM,2020-05-26,0.19419985,8
JPM,2020-05-27,0.09182478,3
JPM,2020-05-28,0.04780418,9
JPM,2020-05-29,-0.45912242,4
JPM,2020-06-01,-0.84462273,1
JPM,2020-06-02,0.007115662,1
JPM,2020-06-03,0.3798317,2
JPM,2020-06-04,-0.33751974,1
JPM,2020-06-05,0.91789764,1
JPM,2020-06-08,0.5798618,1
JPM,2020-06-09,-0.9541631,1
JPM,2020-06-11,-0.95529735,1
MSFT,2022-04-26,-0.21838121,25
MSFT,2022-04-27,0.15615948,37
MSFT,2022-04-28,0.18918614,19
MSFT,2022-04-29,0.08360321,16
MSFT,2022-05-02,0.04103782,26
MSFT,2022-05-03,0.034979243,10
MSFT,2022-05-04,0.37163973,8
MSFT,2022-05-05,-0.26059285,14
MSFT,2022-05-06,-0.06289629,14
MSFT,2022-05-09,-0.2041332,15
MSFT,2022-05-10,0.066612594,13
MSFT,2022-05-11,-0.103034854,11
MSFT,2022-05-12,-0.22008777,17
MSFT,2022-05-13,-0.022470241,12
MSFT,2022-05-16,-0.012869965,18
MSFT,2022-05-17,0.35877275,20
MSFT,2022-05-18,-0.3660581,18
MSFT,2022-05-19,-0.09013439,12
MSFT,2022-05-20,0.17557788,11
MSFT,2022-05-23,0.17265381,19
MSFT,2022-05-24,0.11638671,12
MSFT,2022-05-25,0.21829143,11
MSFT,2022-05-26,0.114284836,12
MSFT,2022-05-27,0.10866685,9
MSFT,2022-05-31,0.07076558,20
MSFT,2022-06-01,-0.197019,12
MSFT,2022-06-02,-0.20484217,27
MSFT,2022-06-03,0.022170069,7
MSFT,2022-06-06,0.14205995,11
MSFT,2022-06-07,0.13860695,7
MSFT,2022-06-08,-0.1964673,16
MSFT,2022-06-09,0.102024235,14
MSFT,2022-06-10,-0.13780332,12
MSFT,2022-06-13,-0.10302385,23
MSFT,2022-06-14,0.12700766,13
MSFT,2022-06-15,0.2889142,19
MSFT,2022-06-16,-0.27691048,19
MSFT,2022-06-17,-0.06930812,10
MSFT,2022-06-21,0.23790346,22
MSFT,2022-06-22,0.10514562,16
MSFT,2022-06-23,0.08293008,14
MSFT,2022-06-24,0.01616315,14
MSFT,2022-06-27,-0.29217523,20
MSFT,2022-06-28,-0.17757933,13
MSFT,2022-06-29,0.059245024,15
MSFT,2022-06-30,-0.21830754,17
MSFT,2022-07-01,0.14060257,10
MSFT,2022-07-05,-0.028717216,29
MSFT,2022-07-06,-0.018893527,10
MSFT,2022-07-07,0.14097407,11
MSFT,2022-07-08,-0.14369306,9
MSFT,2022-07-11,0.05016795,13
MSFT,2022-07-12,-0.2829629,10
MSFT,2022-07-13,0.088757485,10
MSFT,2022-07-14,-0.0073166746,13
MSFT,2022-07-15,0.21083373,18
MSFT,2022-07-18,0.027230863,19
MSFT,2022-07-19,0.22618353,21
MSFT,2022-07-20,0.22548449,19
MSFT,2022-07-21,0.05280019,11
MSFT,2022-07-22,-0.28714025,22
MSFT,2022-07-25,-0.03730537,45
MSFT,2022-07-26,-0.2523609,30
MSFT,2022-07-27,0.23547794,41
MSFT,2022-07-28,-0.075081654,12
MSFT,2022-07-29,0.191865,8
MSFT,2022-08-01,0.083424315,18
MSFT,2022-08-02,-0.07739258,11
MSFT,2022-08-03,0.16097696,9
MSFT,2022-08-04,0.26110116,6
MSFT,2022-08-05,0.12042192,5
MSFT,2022-08-08,0.0360314,13
MSFT,2022-08-09,-0.0047112764,5
MSFT,2022-08-10,0.017976895,11
MSFT,2022-08-11,-0.096424274,12
MSFT,2022-08-12,0.0025734827,8
MSFT,2022-08-15,0.12456651,17
MSFT,2022-08-16,0.20678167,16
MSFT,2022-08-17,0.18529324,12
MSFT,2022-08-18,0.117504954,11
MSFT,2022-08-19,-0.31112337,8
MSFT,2022-08-22,-0.21663526,16
MSFT,2022-08-23,0.27687973,10
MSFT,2022-08-24,-0.18200934,10
MSFT,2022-08-25,-0.010616833,11
MSFT,2022-08-26,-0.22633421,8
MSFT,2022-08-29,-0.3583157,17
MSFT,2022-08-30,-0.1694423,12
MSFT,2022-08-31,0.12533085,6
MSFT,2022-09-01,-0.19470192,14
MSFT,2022-09-02,0.13504626,13
MSFT,2022-09-06,-0.049558353,27
MSFT,2022-09-07,-0.17730743,12
MSFT,2022-09-08,0.061153967,10
MSFT,2022-09-09,0.29516867,3
MSFT,2022-09-12,0.18528523,18
MSFT,2022-09-13,-0.4033054,15
MSFT,2022-09-14,0.20330578,17
MSFT,2022-09-15,-0.036098834,24
MSFT,2022-09-16,0.11701414,16
MSFT,2022-09-19,-0.3067891,10
MSFT,2022-09-20,0.037738185,18
MSFT,2022-09-21,0.19236797,19
MSFT,2022-09-22,0.08855175,22
MSFT,2022-09-23,-0.31644583,14
MSFT,2022-09-26,0.01128864,21
MSFT,2022-09-27,0.03546702,15
MSFT,2022-09-28,-0.13934934,16
MSFT,2022-09-29,-0.1874279,14
MSFT,2022-09-30,-0.038515355,14
MSFT,2022-10-03,0.37755498,24
MSFT,2022-10-04,0.2499576,14
MSFT,2022-10-05,-0.05213144,12
MSFT,2022-10-06,0.03981008,6
MSFT,2022-10-07,0.07436452,19
MSFT,2022-10-10,-0.35525915,16
MSFT,2022-10-11,-0.1116947,12
MSFT,2022-10-12,0.14323269,13
MSFT,2022-10-13,0.012667296,13
MSFT,2022-10-14,0.1363197,7
MSFT,2022-10-17,0.21371357,10
MSFT,2022-10-18,0.24759299,18
MSFT,2022-10-19,0.032747824,14
MSFT,2022-10-20,0.056710627,9
MSFT,2022-10-21,0.26972523,16
MSFT,2022-10-24,0.025936807,22
MSFT,2022-10-25,0.0338289,32
MSFT,2022-10-26,-0.22458062,39
MSFT,2022-10-27,-0.3663744,22
MSFT,2022-10-28,-0.22775282,18
MSFT,2022-10-31,-0.060948934,22
MSFT,2022-11-01,-0.13150284,14
MSFT,2022-11-02,-0.023155129,12
MSFT,2022-11-03,-0.1945619,17
MSFT,2022-11-04,0.08043382,8
MSFT,2022-11-07,-0.039378062,18
MSFT,2022-11-08,-0.35563788,13
MSFT,2022-11-09,-0.20810738,11
MSFT,2022-11-10,0.11854812,18
MSFT,2022-11-11,0.11933449,11
MSFT,2022-11-14,-0.07111408,19
MSFT,2022-11-15,0.18841511,9
MSFT,2022-11-16,0.06816531,16
MSFT,2022-11-17,-0.14049764,9
MSFT,2022-11-18,0.23247702,8
MSFT,2022-11-21,0.13160498,12
MSFT,2022-11-22,0.11584375,6
MSFT,2022-11-23,0.03729822,12
MSFT,2022-11-25,-0.07470631,19
MSFT,2022-11-28,-0.3397264,17
MSFT,2022-11-29,-0.00087047287,9
MSFT,2022-11-30,-0.20270395,15
MSFT,2022-12-01,-0.06395333,20
MSFT,2022-12-02,0.067621015,9
MSFT,2022-12-05,0.072029926,20
MSFT,2022-12-06,0.12356596,11
MSFT,2022-12-07,0.10317536,17
MSFT,2022-12-08,-0.06574927,17
MSFT,2022-12-09,0.08251932,9
MSFT,2022-12-12,0.05034241,29
MSFT,2022-12-13,0.10152392,13
MSFT,2022-12-14,0.09911594,11
MSFT,2022-12-15,-0.077695295,20
MSFT,2022-12-16,0.10953039,4
MSFT,2022-12-19,0.09098442,21
MSFT,2022-12-20,-0.07341641,16
MSFT,2022-12-21,0.11839947,8
MSFT,2022-12-22,-0.1611296,11
MSFT,2022-12-23,0.056661036,8
MSFT,2022-12-27,-0.102181934,20
MSFT,2022-12-28,0.26276243,11
MSFT,2022-12-29,0.26461345,12
MSFT,2022-12-30,-0.12105118,14
MSFT,2023-01-03,0.21525313,32
MSFT,2023-01-04,-0.06039079,23
MSFT,2023-01-05,0.006461289,16
MSFT,2023-01-06,0.096810654,14
MSFT,2023-01-09,0.15804325,14
MSFT,2023-01-10,0.05955691,16
MSFT,2023-01-11,-0.03797229,16
MSFT,2023-01-12,-0.047919612,12
MSFT,2023-01-13,0.14804323,6
MSFT,2023-01-17,-0.11632512,34
MSFT,2023-01-18,-0.24240662,22
MSFT,2023-01-19,-0.28637043,19
MSFT,2023-01-20,-0.071547605,26
MSFT,2023-01-23,0.2388072,42
MSFT,2023-01-24,-0.09577398,39
MSFT,2023-01-25,-0.3132972,47
MSFT,2023-01-26,0.08748445,24
MSFT,2023-01-27,0.09106963,15
MSFT,2023-01-30,0.083168246,24
MSFT,2023-01-31,-0.005446172,19
MSFT,2023-02-01,0.013230599,17
MSFT,2023-02-02,-0.115121,14
MSFT,2023-02-03,0.05578696,21
MSFT,2023-02-06,0.114441834,26
MSFT,2023-02-07,0.09801849,30
MSFT,2023-02-08,-0.07113935,40
MSFT,2023-02-09,0.010099394,18
MSFT,2023-02-10,-0.20500804,22
MSFT,2023-02-13,0.11159916,39
MSFT,2023-02-14,0.07756261,19
MSFT,2023-02-15,0.042897012,10
MSFT,2023-02-16,-0.017094145,12
MSFT,2023-02-17,0.036385655,13
MSFT,2023-02-21,-0.07773474,44
MSFT,2023-02-22,0.113429986,18
MSFT,2023-02-23,0.15813714,22
MSFT,2023-02-24,0.04554665,3
MSFT,2023-02-27,0.10373382,27
MSFT,2023-02-28,0.23084694,9
MSFT,2023-03-01,-0.020232847,16
MSFT,2023-03-02,0.25027016,18
MSFT,2023-03-03,0.13137741,12
MSFT,2023-03-06,0.003959042,27
MSFT,2023-03-07,0.12247382,16
MSFT,2023-03-08,0.19754872,9
MSFT,2023-03-09,0.12455766,22
MSFT,2023-03-10,0.08485275,8
MSFT,2023-03-13,-0.06769813,20
MSFT,2023-03-14,0.045002352,23
MSFT,2023-03-15,0.14407897,16
MSFT,2023-03-16,0.2030037,16
MSFT,2023-03-17,0.023652693,19
MSFT,2023-03-20,0.006355294,28
MSFT,2023-03-21,0.032883983,21
MSFT,2023-03-22,0.11259985,17
MSFT,2023-03-23,0.10097209,17
MSFT,2023-03-24,0.0734082,22
MSFT,2023-03-27,0.054130107,25
MSFT,2023-03-28,-0.08555112,24
MSFT,2023-03-29,0.11994799,23
MSFT,2023-03-30,-0.03093487,24
MSFT,2023-03-31,-0.12592374,14
MSFT,2023-04-03,-0.11320044,29
MSFT,2023-04-04,0.08476342,21
MSFT,2023-04-05,-0.04118828,24
MSFT,2023-04-06,0.053280544,28
MSFT,2023-04-10,-0.048814673,35
MSFT,2023-04-11,0.038720284,22
MSFT,2023-04-12,0.20299834,21
MSFT,2023-04-13,0.16602275,20
MSFT,2023-04-14,0.1440898,16
MSFT,2023-04-17,-0.04349385,41
MSFT,2023-04-18,0.19634299,18
MSFT,2023-04-19,0.054458953,16
MSFT,2023-04-20,-0.1027771,20
MSFT,2023-04-21,-0.14759482,19
MSFT,2023-04-24,-0.11103993,56
MSFT,2023-04-25,-0.012250335,51
MSFT,2023-04-26,-0.0451238,75
MSFT,2023-04-27,0.25162974,29
MSFT,2023-04-28,-0.019523054,33
MSFT,2023-05-01,0.0061970237,39
MSFT,2023-05-02,-0.026694637,20
MSFT,2023-05-03,0.08898083,21
MSFT,2023-05-04,0.010928973,34
MSFT,2023-05-05,0.29723987,15
MSFT,2023-05-08,-0.039298236,19
MSFT,2023-05-09,-0.13133968,19
MSFT,2023-05-10,0.08397444,29
MSFT,2023-05-11,-0.10607664,30
MSFT,2023-05-12,0.20846239,14
MSFT,2023-05-15,0.16855194,29
MSFT,2023-05-16,0.035247777,26
MSFT,2023-05-17,0.16542435,19
MSFT,2023-05-18,0.055199247,17
MSFT,2023-05-19,-0.063806355,21
MSFT,2023-05-22,0.056977805,26
MSFT,2023-05-23,0.03347573,22
MSFT,2023-05-24,-0.07820551,28
MSFT,2023-05-25,0.08512175,45
MSFT,2023-05-26,0.17316172,20
MSFT,2023-05-30,0.190148,51
MSFT,2023-05-31,0.13703257,26
MSFT,2023-06-01,0.036666904,24
MSFT,2023-06-02,0.10014239,21
MSFT,2023-06-05,-0.043668848,31
MSFT,2023-06-06,-0.1374044,18
MSFT,2023-06-07,0.11685692,15
MSFT,2023-06-08,-0.06593387,18
MSFT,2023-06-09,0.191839,23
MSFT,2023-06-12,0.16747044,24
MSFT,2023-06-13,0.027919794,19
MSFT,2023-06-14,0.08511633,17
MSFT,2023-06-15,0.10089701,29
MSFT,2023-06-16,0.16884206,22
MSFT,2023-06-20,0.11571602,37
MSFT,2023-06-21,0.028915022,26
MSFT,2023-06-22,0.1454063,22
MSFT,2023-06-23,-0.05420838,19
MSFT,2023-06-26,0.06791352,26
MSFT,2023-06-27,0.24922894,25
MSFT,2023-06-28,0.11342706,25
MSFT,2023-06-29,0.14948027,27
MSFT,2023-06-30,0.3072051,18
MSFT,2023-07-03,0.1297261,23
MSFT,2023-07-05,-0.071263365,26
