symbol,date,score,n_headlines
MSFT,2023-07-06,0.19942869,19
MSFT,2023-07-07,0.17758125,22
MSFT,2023-07-10,-0.026352355,19
MSFT,2023-07-11,0.11968536,32
MSFT,2023-07-12,-0.01637468,39
MSFT,2023-07-13,-0.049532127,29
MSFT,2023-07-14,0.014085963,39
MSFT,2023-07-17,0.067369856,43
MSFT,2023-07-18,0.1258721,36
MSFT,2023-07-19,0.08676657,50
MSFT,2023-07-20,-0.106527396,31
MSFT,2023-07-21,0.000895938,26
MSFT,2023-07-24,0.13340709,57
MSFT,2023-07-25,0.19026019,50
MSFT,2023-07-26,-0.16850474,54
MSFT,2023-07-27,0.052623488,26
MSFT,2023-07-28,0.12813352,18
MSFT,2023-07-31,0.10852322,33
MSFT,2023-08-01,-0.0035690635,19
MSFT,2023-08-02,-0.12953766,16
MSFT,2023-08-03,-0.0016056895,24
MSFT,2023-08-04,0.13911839,24
MSFT,2023-08-07,0.09714646,22
MSFT,2023-08-08,0.16045217,17
MSFT,2023-08-09,0.05741568,17
MSFT,2023-08-10,-0.050319303,23
MSFT,2023-08-11,-0.08766257,25
MSFT,2023-08-14,0.29623136,16
MSFT,2023-08-15,0.20655204,16
MSFT,2023-08-16,0.11092652,17
MSFT,2023-08-17,0.015302129,16
MSFT,2023-08-18,-0.073258065,16
MSFT,2023-08-21,0.2582581,17
MSFT,2023-08-22,0.16401015,32
MSFT,2023-08-23,0.26407915,28
MSFT,2023-08-24,-0.043490473,26
MSFT,2023-08-25,0.1981797,15
MSFT,2023-08-28,0.10246539,22
MSFT,2023-08-29,0.11483903,21
MSFT,2023-08-30,-0.034132067,15
MSFT,2023-08-31,0.09168128,21
MSFT,2023-09-01,0.21465576,12
MSFT,2023-09-05,0.17242244,26
MSFT,2023-09-06,-0.0770771,18
MSFT,2023-09-07,-0.0920641,16
MSFT,2023-09-08,-0.062038302,25
MSFT,2023-09-11,0.1581732,29
MSFT,2023-09-12,-0.14791265,32
MSFT,2023-09-13,0.13548689,29
MSFT,2023-09-14,0.03277257,19
MSFT,2023-09-15,-0.11213391,15
MSFT,2023-09-18,0.031201435,26
MSFT,2023-09-19,0.042155035,15
MSFT,2023-09-20,-0.16698685,14
MSFT,2023-09-21,0.2395629,17
MSFT,2023-09-22,-0.004364455,27
MSFT,2023-09-25,-0.0459209,36
MSFT,2023-09-26,-0.29176578,28
MSFT,2023-09-27,-0.0036417595,23
MSFT,2023-09-28,0.035960272,24
MSFT,2023-09-29,0.098341614,21
MSFT,2023-10-02,0.048782833,33
MSFT,2023-10-03,-0.1739771,25
MSFT,2023-10-04,-0.08197622,23
MSFT,2023-10-05,-0.103698604,22
MSFT,2023-10-06,0.03475015,15
MSFT,2023-10-09,-0.15428975,23
MSFT,2023-10-10,0.09635432,15
MSFT,2023-10-11,0.062346146,26
MSFT,2023-10-12,0.15549904,18
MSFT,2023-10-13,0.11496893,18
MSFT,2023-10-16,0.12902139,35
MSFT,2023-10-17,-0.0049857013,25
MSFT,2023-10-18,0.08278302,21
MSFT,2023-10-19,0.004753956,20
MSFT,2023-10-20,0.13068901,16
MSFT,2023-10-23,-0.10238468,60
MSFT,2023-10-24,0.045949377,44
MSFT,2023-10-25,-0.18573725,53
MSFT,2023-10-26,-0.18984082,29
MSFT,2023-10-27,0.078911066,31
MSFT,2023-10-30,0.13332275,41
MSFT,2023-10-31,-0.04011903,20
MSFT,2023-11-01,0.044433106,18
MSFT,2023-11-02,0.2528428,29
MSFT,2023-11-03,0.042976808,16
MSFT,2023-11-06,0.18276668,26
MSFT,2023-11-07,0.21893163,12
MSFT,2023-11-08,0.1767062,16
MSFT,2023-11-09,0.04786198,22
MSFT,2023-11-10,0.3091365,18
MSFT,2023-11-13,0.07290748,30
MSFT,2023-11-14,0.0063158353,19
MSFT,2023-11-15,0.16606651,22
MSFT,2023-11-16,0.05481196,23
MSFT,2023-11-17,-0.11437082,18
MSFT,2023-11-20,0.095194094,47
MSFT,2023-11-21,0.07233481,37
MSFT,2023-11-22,0.038980942,37
MSFT,2023-11-24,0.17380245,28
MSFT,2023-11-27,0.167856,28
MSFT,2023-11-28,0.11898403,17
MSFT,2023-11-29,-0.006520954,25
MSFT,2023-11-30,0.2244106,25
MSFT,2023-12-01,0.14345206,13
MSFT,2023-12-04,0.146155,35
MSFT,2023-12-05,0.07250554,22
MSFT,2023-12-06,0.0749321,17
MSFT,2023-12-07,0.16128503,21
MSFT,2023-12-08,0.017396055,20
MSFT,2023-12-11,0.08929839,46
MSFT,2023-12-12,0.16457856,29
MSFT,2023-12-13,0.2333007,23
MSFT,2023-12-14,0.15177754,16
MSFT,2023-12-15,0.47895497,2
MSFT,2023-12-18,0.20631246,29
XOM,2018-06-27,0.6971512,2
XOM,2018-06-29,0.17184976,1
XOM,2018-07-02,0.0869869,1
XOM,2018-07-09,0.15899463,3
XOM,2018-07-10,0.017315375,2
XOM,2018-07-11,0.88166636,1
XOM,2018-07-16,0.03689294,1
XOM,2018-07-17,-0.42876497,1
XOM,2018-07-19,-0.2582484,1
XOM,2018-07-20,0.0024271607,1
XOM,2018-07-23,0.068277694,3
XOM,2018-07-24,-0.037310272,2
XOM,2018-07-26,0.27355704,4
XOM,2018-07-27,0.27386644,5
XOM,2018-08-03,-0.93024796,1
XOM,2018-08-07,-0.46043018,2
XOM,2018-08-09,0.037512865,2
XOM,2018-08-10,-0.030526599,1
XOM,2018-08-20,0.0037548617,1
XOM,2018-08-24,-0.93695533,1
XOM,2018-08-30,0.45595035,4
XOM,2018-09-04,-0.94660574,1
XOM,2018-09-06,0.8658941,1
XOM,2018-09-07,0.29579714,1
XOM,2018-09-11,-0.17607787,2
XOM,2018-09-20,0.013087176,1
XOM,2018-09-26,0.7304889,1
XOM,2018-09-28,0.8843691,1
XOM,2018-10-02,0.09793519,1
XOM,2018-10-04,0.65822375,1
XOM,2018-10-05,-0.003093983,2
XOM,2018-10-09,0.2840662,2
XOM,2018-10-12,-0.95898026,1
XOM,2018-10-19,0.6143358,1
XOM,2018-10-23,0.053509414,2
XOM,2018-10-24,-0.89742446,2
XOM,2018-10-29,-0.2749293,3
XOM,2018-10-30,-0.021337565,1
XOM,2018-10-31,-0.18989077,2
XOM,2018-11-01,-0.9185415,1
XOM,2018-11-02,0.2561077,5
XOM,2018-11-05,0.38412765,2
XOM,2018-11-06,-0.25925484,3
XOM,2018-11-08,-0.23287237,2
XOM,2018-11-09,-0.037695512,1
XOM,2018-11-19,0.27777436,3
XOM,2018-11-20,-0.8199265,2
XOM,2018-11-26,0.87552094,1
XOM,2018-11-30,-0.2613809,2
XOM,2018-12-03,0.8772338,1
XOM,2018-12-04,0.0366576,1
XOM,2018-12-07,0.097189136,1
XOM,2018-12-11,-0.95476216,1
XOM,2018-12-17,0.006342372,1
XOM,2018-12-18,0.2622403,1
XOM,2018-12-19,0.4208094,2
XOM,2018-12-20,-0.19992948,1
XOM,2018-12-26,0.092550516,1
XOM,2018-12-27,0.019393442,1
XOM,2018-12-28,-0.53900677,2
XOM,2019-01-04,-0.016601823,1
XOM,2019-01-07,0.0018195491,1
XOM,2019-01-16,0.024355521,2
XOM,2019-01-23,0.6550806,1
XOM,2019-01-29,0.23560788,1
XOM,2019-01-30,0.25354084,2
XOM,2019-01-31,0.29869446,3
XOM,2019-02-01,0.046727918,13
XOM,2019-02-04,0.037766784,5
XOM,2019-02-06,0.8062971,1
XOM,2019-02-07,-0.7422717,1
XOM,2019-02-08,-0.93851674,1
XOM,2019-02-11,0.06541234,1
XOM,2019-02-14,0.101504445,2
XOM,2019-02-22,0.78524256,1
XOM,2019-02-25,0.09440372,1
XOM,2019-02-26,0.05845281,1
XOM,2019-02-27,0.11635953,1
XOM,2019-03-01,0.92661804,1
XOM,2019-03-04,0.12225934,1
XOM,2019-03-05,0.9190192,1
XOM,2019-03-06,0.72352916,3
XOM,2019-03-07,0.7054192,2
XOM,2019-03-08,-0.7646759,3
XOM,2019-03-11,-0.8591834,1
XOM,2019-03-13,0.37013215,1
XOM,2019-03-18,-0.86597925,1
XOM,2019-03-20,-0.0027382486,1
XOM,2019-03-21,0.089256525,1
XOM,2019-03-26,0.055825554,1
XOM,2019-04-01,0.19168949,4
XOM,2019-04-02,0.58940905,2
XOM,2019-04-03,0.14650059,2
XOM,2019-04-04,0.83732855,1
XOM,2019-04-05,0.8469577,2
XOM,2019-04-08,-0.237626,2
XOM,2019-04-09,0.0127610415,1
XOM,2019-04-12,0.071637265,2
XOM,2019-04-15,0.53833634,2
XOM,2019-04-16,0.91018575,1
XOM,2019-04-17,-0.96547705,1
XOM,2019-04-18,0.14568803,1
XOM,2019-04-22,0.8313894,3
XOM,2019-04-24,0.33303988,5
XOM,2019-04-26,-0.13492087,7
XOM,2019-04-30,-0.53407025,1
XOM,2019-05-02,0.21168031,2
XOM,2019-05-03,0.5111061,2
XOM,2019-05-07,0.29788664,4
XOM,2019-05-08,0.77775997,1
XOM,2019-05-09,-0.9621787,1
XOM,2019-05-13,-0.35480404,2
XOM,2019-05-14,0.9030477,1
XOM,2019-05-16,0.2361784,1
XOM,2019-05-22,-0.46944773,2
XOM,2019-05-23,-0.9633013,1
XOM,2019-05-28,0.37636128,2
XOM,2019-05-29,0.51263094,5
XOM,2019-05-30,-0.9632277,1
XOM,2019-06-03,0.7678909,1
XOM,2019-06-05,-0.9605089,1
XOM,2019-06-07,-0.084160596,1
XOM,2019-06-11,0.039332718,1
XOM,2019-06-12,0.32645652,3
XOM,2019-06-13,0.1026676,2
XOM,2019-06-19,0.04643972,1
XOM,2019-06-21,-0.7519903,1
XOM,2019-06-26,0.88170564,1
XOM,2019-06-27,-0.073099434,2
XOM,2019-07-01,0.12980807,1
XOM,2019-07-02,-0.45318648,2
XOM,2019-07-09,0.90731686,1
XOM,2019-07-10,-0.84922147,2
XOM,2019-07-11,-0.8602242,1
XOM,2019-07-12,0.27318418,1
XOM,2019-07-16,0.03282755,1
XOM,2019-07-18,-0.070581794,4
XOM,2019-07-24,0.22388628,1
XOM,2019-07-25,-0.96378064,1
XOM,2019-07-29,0.11788379,2
XOM,2019-07-30,0.40752974,1
XOM,2019-07-31,-0.4425769,5
XOM,2019-08-01,-0.39544907,3
XOM,2019-08-02,-0.08329172,10
XOM,2019-08-05,-0.8376889,2
XOM,2019-08-06,0.11504646,1
XOM,2019-08-07,-0.9643695,1
XOM,2019-08-08,0.15781122,2
XOM,2019-08-12,-0.940533,1
XOM,2019-08-14,-0.96288604,1
XOM,2019-08-15,0.029861912,1
XOM,2019-08-16,0.102203906,2
XOM,2019-08-19,0.45570752,2
XOM,2019-08-21,0.08489795,5
XOM,2019-08-22,0.74844134,1
XOM,2019-08-23,0.13264562,1
XOM,2019-08-26,-0.20525585,7
XOM,2019-08-27,-0.22305988,4
XOM,2019-08-28,0.20435648,3
XOM,2019-08-29,0.4387717,4
XOM,2019-08-30,0.010146192,2
XOM,2019-09-03,0.14870284,7
XOM,2019-09-04,0.34011427,2
XOM,2019-09-05,0.34286642,4
XOM,2019-09-06,0.27303872,5
XOM,2019-09-09,0.06476212,7
XOM,2019-09-10,0.05514623,5
XOM,2019-09-11,0.020001851,2
XOM,2019-09-12,-0.18694498,4
XOM,2019-09-13,0.019531963,2
XOM,2019-09-16,-0.061242383,12
XOM,2019-09-17,-0.45197362,4
XOM,2019-09-18,0.40901655,2
XOM,2019-09-19,-0.117194116,5
XOM,2019-09-20,-0.12482864,5
XOM,2019-09-23,0.03799205,6
XOM,2019-09-24,0.020917995,3
XOM,2019-09-26,0.093376115,5
XOM,2019-09-27,0.017495764,1
XOM,2019-10-01,-0.47602728,2
XOM,2019-10-02,-0.32909423,7
XOM,2019-10-03,0.3131245,3
XOM,2019-10-04,-0.1289778,4
XOM,2019-10-07,-0.24110405,6
XOM,2019-10-08,0.045462105,7
XOM,2019-10-09,0.21798097,3
XOM,2019-10-10,0.47648937,1
XOM,2019-10-11,0.25420776,4
XOM,2019-10-14,0.38524365,2
XOM,2019-10-16,-0.20216243,4
XOM,2019-10-17,-0.39886695,1
XOM,2019-10-18,0.42639032,2
XOM,2019-10-21,0.017744191,1
XOM,2019-10-22,-0.06034303,3
XOM,2019-10-23,0.029414022,3
XOM,2019-10-24,-0.3278949,6
XOM,2019-10-25,0.0027709417,3
XOM,2019-10-28,0.04180197,7
XOM,2019-10-29,0.01094806,1
XOM,2019-10-30,-0.23814365,2
XOM,2019-10-31,-0.19420195,4
XOM,2019-11-01,0.08414603,19
XOM,2019-11-04,0.48555756,6
XOM,2019-11-05,0.3885491,5
XOM,2019-11-06,0.18830438,5
XOM,2019-11-07,0.29553035,3
XOM,2019-11-08,-0.2272875,4
XOM,2019-11-11,-0.047005177,4
XOM,2019-11-12,-0.4655911,3
XOM,2019-11-13,-0.20367299,4
XOM,2019-11-14,0.010153612,1
XOM,2019-11-15,0.01335785,2
XOM,2019-11-18,-0.15027611,3
XOM,2019-11-19,-0.24314111,6
XOM,2019-11-20,-0.13253033,5
XOM,2019-11-21,0.16139106,10
XOM,2019-11-22,0.031868696,2
XOM,2019-11-25,0.019380739,4
XOM,2019-11-26,0.07626741,2
XOM,2019-11-29,0.0043943375,2
XOM,2019-12-02,0.17039813,5
XOM,2019-12-03,-0.39808163,4
XOM,2019-12-04,0.07892223,4
XOM,2019-12-05,0.06284645,3
XOM,2019-12-06,0.17391881,7
XOM,2019-12-09,0.030311648,8
XOM,2019-12-10,-0.08286036,7
XOM,2019-12-11,0.10491178,5
XOM,2019-12-12,0.2723025,5
XOM,2019-12-13,-0.04471997,5
XOM,2019-12-16,0.36249655,4
XOM,2019-12-17,0.012587082,2
XOM,2019-12-18,-0.0204412,4
XOM,2019-12-19,0.06957157,1
XOM,2019-12-20,0.03320665,2
XOM,2019-12-23,0.03638769,8
XOM,2019-12-24,0.01620641,1
XOM,2019-12-26,0.058774903,3
XOM,2019-12-27,0.31357768,3
XOM,2019-12-30,-0.017900318,5
XOM,2019-12-31,0.65211725,1
XOM,2020-01-02,0.07262092,8
XOM,2020-01-03,0.14813909,11
XOM,2020-01-06,-0.10044038,8
XOM,2020-01-07,0.20701797,3
XOM,2020-01-08,0.016017586,2
XOM,2020-01-09,0.29250756,5
XOM,2020-01-10,-0.1460469,5
XOM,2020-01-13,0.43911582,5
XOM,2020-01-14,0.010350955,6
XOM,2020-01-15,0.2832724,2
XOM,2020-01-16,0.24717474,5
XOM,2020-01-17,0.03577611,6
XOM,2020-01-21,0.10652693,5
XOM,2020-01-22,0.015355046,3
XOM,2020-01-23,-0.07154064,5
XOM,2020-01-24,0.45270175,4
XOM,2020-01-27,-0.23240723,8
XOM,2020-01-28,0.32275063,3
XOM,2020-01-29,0.026925758,6
XOM,2020-01-30,0.27200088,7
XOM,2020-01-31,-0.4842793,18
XOM,2020-02-03,-0.45548087,13
XOM,2020-02-04,0.39317024,2
XOM,2020-02-05,0.059247494,7
XOM,2020-02-06,-0.028504323,5
XOM,2020-02-07,0.012300811,2
XOM,2020-02-10,0.02033313,3
XOM,2020-02-11,-0.02377665,7
XOM,2020-02-12,-0.2787355,8
XOM,2020-02-13,0.07069251,8
XOM,2020-02-14,0.0044468874,4
XOM,2020-02-18,0.048482843,4
XOM,2020-02-19,0.3547838,4
XOM,2020-02-20,0.02179081,2
XOM,2020-02-21,-0.46356297,4
XOM,2020-02-24,0.0985058,7
XOM,2020-02-25,-0.45566547,4
XOM,2020-02-26,0.3151111,5
XOM,2020-02-27,-0.59498924,6
XOM,2020-02-28,-0.09573976,8
XOM,2020-03-02,0.15576908,6
XOM,2020-03-03,-0.23903595,9
XOM,2020-03-04,0.09130665,6
XOM,2020-03-05,-0.16639745,8
XOM,2020-03-06,-0.22536835,14
XOM,2020-03-09,-0.3316589,13
XOM,2020-03-10,-0.012082006,10
XOM,2020-03-11,-0.26024595,7
XOM,2020-03-12,-0.4637183,4
XOM,2020-03-13,-0.026249513,7
XOM,2020-03-16,-0.35432833,15
XOM,2020-03-17,-0.23265846,5
XOM,2020-03-18,-0.31091243,9
XOM,2020-03-19,-0.37364405,2
XOM,2020-03-20,0.09004586,6
XOM,2020-03-23,-0.16867252,9
XOM,2020-03-24,-0.3079693,6
XOM,2020-03-25,0.23413569,4
XOM,2020-03-26,-0.2445188,4
XOM,2020-03-27,-0.19562967,7
XOM,2020-03-30,-0.004728186,5
XOM,2020-03-31,-0.2958627,4
XOM,2020-04-01,0.041124742,6
XOM,2020-04-02,0.12204942,13
XOM,2020-04-03,-0.18827464,14
XOM,2020-04-06,-0.22997674,7
XOM,2020-04-07,-0.24077344,28
XOM,2020-04-08,0.046895258,14
XOM,2020-04-09,-0.13673349,21
XOM,2020-04-13,-0.1496072,15
XOM,2020-04-14,-0.0681502,6
XOM,2020-04-15,-0.12825519,12
XOM,2020-04-16,-0.10317855,7
XOM,2020-04-17,-0.2503962,5
XOM,2020-04-20,-0.27854562,23
XOM,2020-04-21,-0.348547,10
XOM,2020-04-22,0.24118115,15
XOM,2020-04-23,0.24108468,9
XOM,2020-04-24,-0.07787472,8
XOM,2020-04-27,-0.42605296,16
XOM,2020-04-28,-0.12929279,9
XOM,2020-04-29,0.026994376,9
XOM,2020-04-30,-0.027690124,11
XOM,2020-05-01,-0.40621457,36
XOM,2020-05-04,-0.038507037,13
XOM,2020-05-05,0.4503733,11
XOM,2020-05-06,-0.01204751,7
XOM,2020-05-07,0.014162592,7
XOM,2020-05-08,-0.14507663,6
XOM,2020-05-11,-0.2966693,9
XOM,2020-05-12,0.1903595,10
XOM,2020-05-13,-0.4054885,11
XOM,2020-05-14,-0.28542382,3
XOM,2020-05-15,-0.5207651,3
XOM,2020-05-18,0.21693015,12
XOM,2020-05-19,-0.047730632,5
XOM,2020-05-20,-0.12472767,7
XOM,2020-05-21,-0.25802755,3
XOM,2020-05-22,-0.12344202,5
XOM,2020-05-26,0.21347728,7
XOM,2020-05-27,-0.375239,5
XOM,2020-05-28,0.24690302,4
XOM,2020-05-29,0.1972126,5
XOM,2020-06-01,0.20736076,4
XOM,2020-06-02,0.46368894,7
XOM,2020-06-03,0.07966858,6
XOM,2020-06-04,-0.25179142,5
XOM,2020-06-05,0.19582668,11
XOM,2020-06-08,-0.0702272,5
XOM,2020-06-09,-0.18880688,6
XOM,2020-06-10,-0.21256614,9
XOM,2020-06-11,0.09868416,12
XOM,2020-06-12,0.06038344,2
XOM,2020-06-15,-0.31006882,10
XOM,2020-06-16,0.34407592,8
XOM,2020-06-17,0.05601541,5
XOM,2020-06-18,0.16293113,3
XOM,2020-06-19,0.06283652,6
XOM,2020-06-22,0.46891555,2
XOM,2020-06-23,0.30136698,4
XOM,2020-06-24,-0.93880856,4
XOM,2020-06-25,-0.14929783,7
XOM,2020-06-26,0.056382176,3
XOM,2020-06-29,-0.45071828,2
XOM,2020-06-30,0.18707149,4
XOM,2020-07-01,0.079794325,3
XOM,2020-07-02,-0.10814503,11
XOM,2020-07-06,0.21418963,7
XOM,2020-07-07,-0.14065363,7
XOM,2020-07-09,-0.12109933,4
XOM,2020-07-10,-0.60248667,3
XOM,2020-07-14,0.3501034,2
XOM,2020-07-15,-0.35004258,4
XOM,2020-07-16,0.18472427,3
XOM,2020-07-17,-0.22446977,3
XOM,2020-07-20,0.92037165,2
XOM,2020-07-21,0.22491574,9
XOM,2020-07-22,-0.11900209,4
XOM,2020-07-23,-0.06552507,2
XOM,2020-07-24,0.022185497,2
XOM,2020-07-27,-0.19747475,5
XOM,2020-07-28,0.035197686,1
XOM,2020-07-29,0.09890074,1
XOM,2020-07-30,-0.082572654,10
XOM,2020-07-31,-0.07514784,15
XOM,2020-08-03,0.062105965,5
XOM,2020-08-04,-0.16999407,6
XOM,2020-08-05,0.19162132,6
XOM,2020-08-06,0.5217042,3
XOM,2020-08-07,-0.27849755,3
XOM,2020-08-10,-0.4188024,5
XOM,2020-08-11,0.44225273,2
XOM,2020-08-12,0.43224534,4
XOM,2020-08-13,-0.00026701204,1
XOM,2020-08-14,0.22835815,2
XOM,2020-08-17,-0.20222686,3
XOM,2020-08-18,-0.06456741,6
XOM,2020-08-19,-0.026014864,1
XOM,2020-08-20,0.15673958,5
XOM,2020-08-21,-0.21179046,3
XOM,2020-08-24,-0.24804065,10
XOM,2020-08-25,-0.0050659045,15
XOM,2020-08-26,-0.027064245,7
XOM,2020-08-27,-0.13300292,7
XOM,2020-08-28,-0.17367838,4
XOM,2020-08-31,-0.3095479,14
XOM,2020-09-01,-0.45490578,6
XOM,2020-09-02,-0.5478593,5
XOM,2020-09-08,-0.18543084,6
XOM,2020-09-17,0.00362413,1
XOM,2020-09-18,0.13274673,4
XOM,2020-09-21,0.010933111,6
XOM,2020-09-22,0.30309084,2
XOM,2020-09-23,0.10819125,3
XOM,2020-09-24,0.18743372,2
XOM,2020-09-25,0.7856029,1
XOM,2020-09-28,0.3897777,4
XOM,2020-09-29,0.48388726,2
XOM,2020-09-30,-0.6012616,3
XOM,2020-10-01,-0.016418219,9
XOM,2020-10-02,-0.24468695,4
XOM,2020-10-05,-0.29424602,12
XOM,2020-10-08,0.26141527,7
XOM,2020-10-12,0.21637274,3
XOM,2020-10-13,-0.2688164,2
XOM,2020-10-14,0.09810348,2
XOM,2020-10-15,0.048695542,2
XOM,2020-10-16,-0.63323194,1
XOM,2020-10-19,0.11800289,3
XOM,2020-10-20,0.57095313,3
XOM,2020-10-21,-0.14155124,4
XOM,2020-10-22,0.15735212,4
XOM,2020-10-23,-0.31152904,4
XOM,2020-10-26,0.28314668,3
XOM,2020-10-27,0.06980714,2
XOM,2020-10-28,0.02531738,9
XOM,2020-10-29,-0.40544343,7
XOM,2020-10-30,-0.61735284,8
XOM,2020-11-02,0.30610767,6
XOM,2020-11-03,0.18238339,4
XOM,2020-11-04,-0.057785414,8
XOM,2020-11-05,-0.1740797,3
XOM,2020-11-06,-0.16517627,4
XOM,2020-11-09,0.18999185,13
XOM,2020-11-10,0.2151194,5
XOM,2020-11-11,-0.15043311,5
XOM,2020-11-12,0.13787456,3
XOM,2020-11-13,0.2355129,3
XOM,2020-11-16,0.25709543,4
XOM,2020-11-18,-0.11302999,4
XOM,2020-11-19,0.4795818,2
XOM,2020-11-20,0.24477029,1
XOM,2020-11-23,0.5903092,4
XOM,2020-11-24,-0.03335339,6
XOM,2020-11-25,-0.036680594,8
XOM,2020-11-27,-0.043455012,8
XOM,2020-11-30,-0.23555054,12
XOM,2020-12-01,-0.16707174,6
XOM,2020-12-02,-0.015232123,4
XOM,2020-12-03,-0.46471515,2
XOM,2020-12-04,-0.09184277,7
XOM,2020-12-07,0.07963113,12
XOM,2020-12-08,-0.149555,4
XOM,2020-12-09,0.4872691,5
XOM,2020-12-10,0.293428,5
XOM,2020-12-11,-0.14483544,5
XOM,2020-12-14,0.41547808,6
XOM,2020-12-15,0.5335362,3
XOM,2020-12-16,-0.26048306,3
XOM,2020-12-17,0.8238063,1
XOM,2020-12-18,-0.1691974,3
XOM,2020-12-21,-0.35614747,5
XOM,2020-12-22,-0.35358903,8
XOM,2020-12-23,0.08328011,2
XOM,2020-12-24,0.2498495,6
XOM,2020-12-28,0.4229696,6
XOM,2020-12-29,0.062056772,2
XOM,2020-12-30,-0.51061356,4
XOM,2020-12-31,0.011499535,6
XOM,2021-01-04,0.05703718,4
XOM,2021-01-05,-0.12835108,6
XOM,2021-01-06,0.027747927,6
XOM,2021-01-07,-0.10809263,3
XOM,2021-01-08,0.16014346,4
XOM,2021-01-11,-0.28597367,3
XOM,2021-01-12,0.08377683,4
XOM,2021-01-13,0.2501633,8
XOM,2021-01-14,0.50059325,1
XOM,2021-01-15,-0.34141013,13
XOM,2021-01-19,-0.62966996,4
XOM,2021-01-21,-0.1402474,4
XOM,2021-01-22,-0.46482304,4
XOM,2021-01-25,0.57933336,1
XOM,2021-01-26,0.104083024,2
XOM,2021-01-27,-0.025501996,6
XOM,2021-01-28,0.39860478,6
XOM,2021-01-29,-0.71681213,4
XOM,2021-02-01,-0.051743392,12
XOM,2021-02-02,0.019737756,19
XOM,2021-02-03,-0.28290296,4
XOM,2021-02-04,-0.4572284,4
XOM,2021-02-05,-0.43997577,2
XOM,2021-02-08,-0.016424242,8
XOM,2021-02-09,0.3300454,4
XOM,2021-02-10,-0.86580026,1
XOM,2021-02-11,0.054305747,4
XOM,2021-02-12,-0.613977,3
XOM,2021-02-16,-0.3516675,8
XOM,2021-02-17,0.03851835,5
XOM,2021-02-18,-0.22176783,3
XOM,2021-02-19,0.4063548,2
XOM,2021-02-22,0.01793786,9
XOM,2021-02-23,0.08155571,1
XOM,2021-02-24,0.24951592,5
XOM,2021-02-25,0.27684942,2
XOM,2021-02-26,-0.055256486,3
XOM,2021-03-01,0.2845446,12
XOM,2021-03-02,-0.33494332,3
XOM,2021-03-03,-0.056797255,11
XOM,2021-03-04,-0.38881475,4
XOM,2021-03-05,0.37667444,4
XOM,2021-03-08,0.3001527,5
XOM,2021-03-09,-0.036539283,3
XOM,2021-03-10,0.048657373,2
XOM,2021-03-11,0.13952641,3
XOM,2021-03-12,0.34819257,1
XOM,2021-03-15,-0.15678477,6
XOM,2021-03-16,-0.2855144,2
XOM,2021-03-17,0.551049,3
XOM,2021-03-18,-0.93397033,2
XOM,2021-03-19,0.9061111,1
XOM,2021-03-22,0.13024323,6
XOM,2021-03-23,-0.31642208,9
XOM,2021-03-24,0.27920893,3
XOM,2021-03-25,-0.025531765,4
XOM,2021-03-26,0.41359827,4
XOM,2021-03-29,0.021855535,5
XOM,2021-03-30,0.075394,3
XOM,2021-03-31,0.1300853,6
XOM,2021-04-01,-0.4944553,2
XOM,2021-04-05,-0.017535063,3
XOM,2021-04-06,0.33471328,2
XOM,2021-04-07,0.025866758,2
