symbol,date,score,n_headlines
XOM,2021-04-08,-0.005607903,1
XOM,2021-04-09,0.12350709,2
XOM,2021-04-12,0.036620233,2
XOM,2021-04-13,-0.14883696,6
XOM,2021-04-14,0.27868643,3
XOM,2021-04-15,0.39524513,1
XOM,2021-04-16,0.15043536,3
XOM,2021-04-19,0.12756658,4
XOM,2021-04-20,0.12325535,3
XOM,2021-04-21,0.47053856,4
XOM,2021-04-22,0.040944695,3
XOM,2021-04-23,-0.266144,2
XOM,2021-04-26,-0.30765826,5
XOM,2021-04-27,0.16800043,1
XOM,2021-04-28,-0.07289922,5
XOM,2021-04-29,0.0040359003,2
XOM,2021-04-30,0.42451862,14
XOM,2021-05-03,0.15335068,5
XOM,2021-05-04,0.26429534,4
XOM,2021-05-05,-0.52984107,4
XOM,2021-05-06,0.064962365,6
XOM,2021-05-07,0.121559024,2
XOM,2021-05-10,0.13368766,10
XOM,2021-05-11,0.09195411,5
XOM,2021-05-12,-0.091174096,2
XOM,2021-05-13,-0.034572184,3
XOM,2021-05-14,-0.30634227,3
XOM,2021-05-17,0.121752866,6
XOM,2021-05-18,-0.40981382,4
XOM,2021-05-19,0.029630467,4
XOM,2021-05-20,-0.02115825,1
XOM,2021-05-21,-0.4696585,2
XOM,2021-05-24,-0.267056,3
XOM,2021-05-25,-0.34716463,9
XOM,2021-05-26,0.06446926,8
XOM,2021-05-27,-0.12454468,10
XOM,2021-05-28,0.2522849,5
XOM,2021-06-01,0.26829368,14
XOM,2021-06-02,0.28740886,10
XOM,2021-06-03,-0.16244125,6
XOM,2021-06-04,0.016236247,2
XOM,2021-06-07,0.4995172,2
XOM,2021-06-08,0.03884665,1
XOM,2021-06-09,0.0004743062,10
XOM,2021-06-10,0.24564987,4
XOM,2021-06-11,0.093343794,4
XOM,2021-06-14,-0.010281494,5
XOM,2021-06-15,-0.36286327,6
XOM,2021-06-16,-0.2531633,5
XOM,2021-06-17,-0.2533221,5
XOM,2021-06-18,0.7150846,1
XOM,2021-06-21,0.03447575,8
XOM,2021-06-22,0.5919465,4
XOM,2021-06-23,0.15550525,5
XOM,2021-06-24,0.20678824,3
XOM,2021-06-25,0.067100964,4
XOM,2021-06-28,0.12649186,2
XOM,2021-06-29,0.3628365,5
XOM,2021-06-30,-0.025011243,6
XOM,2021-07-01,-0.138283,5
XOM,2021-07-02,0.15345843,4
XOM,2021-07-06,-0.8973191,1
XOM,2021-07-07,0.011144749,4
XOM,2021-07-08,-0.2390775,3
XOM,2021-07-09,0.21735306,5
XOM,2021-07-12,0.45938832,4
XOM,2021-07-13,0.58758426,1
XOM,2021-07-14,0.059737355,2
XOM,2021-07-15,-0.16883272,3
XOM,2021-07-16,0.39551535,5
XOM,2021-07-19,-0.38217455,10
XOM,2021-07-20,0.089703016,3
XOM,2021-07-21,0.39301977,3
XOM,2021-07-22,-0.40050638,4
XOM,2021-07-23,0.8087985,5
XOM,2021-07-26,0.5470983,5
XOM,2021-07-27,0.5606672,1
XOM,2021-07-28,-0.049877014,4
XOM,2021-07-29,-0.09360817,5
XOM,2021-07-30,0.14196737,8
XOM,2021-08-02,-0.023571655,5
XOM,2021-08-03,0.4550421,3
XOM,2021-08-04,0.028291434,4
XOM,2021-08-05,0.09252637,6
XOM,2021-08-06,-0.8743798,1
XOM,2021-08-09,-0.6225212,6
XOM,2021-08-10,0.029903358,7
XOM,2021-08-11,0.09884024,5
XOM,2021-08-12,0.11584187,2
XOM,2021-08-13,-0.17528379,2
XOM,2021-08-16,0.046643447,3
XOM,2021-08-17,-0.9380596,3
XOM,2021-08-18,-0.0215123,4
XOM,2021-08-19,-0.33318397,7
XOM,2021-08-20,-0.37693122,5
XOM,2021-08-23,0.14971481,11
XOM,2021-08-24,0.24149567,3
XOM,2021-08-25,0.10987715,2
XOM,2021-08-26,-0.35548607,5
XOM,2021-08-27,0.48661643,4
XOM,2021-08-30,-0.15298449,7
XOM,2021-08-31,-0.2129953,6
XOM,2021-09-01,0.00954433,7
XOM,2021-09-02,0.12980792,13
XOM,2021-09-03,-0.04788517,8
XOM,2021-09-07,-0.07859938,10
XOM,2021-09-08,-0.028386904,7
XOM,2021-09-09,0.09700642,10
XOM,2021-09-10,0.5099199,4
XOM,2021-09-13,0.32134286,8
XOM,2021-09-14,0.01250869,2
XOM,2021-09-15,-0.31966186,5
XOM,2021-09-16,-0.8092302,1
XOM,2021-09-17,0.19489254,3
XOM,2021-09-20,0.030075861,4
XOM,2021-09-21,0.11366005,1
XOM,2021-09-22,0.43444118,3
XOM,2021-09-23,0.20574498,4
XOM,2021-09-24,-0.19877608,7
XOM,2021-09-27,-0.32867765,9
XOM,2021-09-28,-0.26220822,3
XOM,2021-09-29,0.35326222,7
XOM,2021-09-30,0.26709962,4
XOM,2021-10-01,0.73571074,2
XOM,2021-10-04,0.15414642,8
XOM,2021-10-05,-0.13039643,1
XOM,2021-10-06,0.0356085,4
XOM,2021-10-07,-0.13463381,7
XOM,2021-10-08,-0.284423,9
XOM,2021-10-11,-0.22296242,6
XOM,2021-10-12,0.33714,3
XOM,2021-10-13,0.28049898,2
XOM,2021-10-14,0.031003326,4
XOM,2021-10-15,0.40496683,4
XOM,2021-10-18,-0.35896456,5
XOM,2021-10-19,-0.2570048,5
XOM,2021-10-20,-0.19639736,4
XOM,2021-10-21,0.17465337,4
XOM,2021-10-22,0.10459322,5
XOM,2021-10-25,0.23713762,9
XOM,2021-10-26,-0.011955676,7
XOM,2021-10-27,-0.39949736,7
XOM,2021-10-28,-0.010417536,8
XOM,2021-10-29,0.24642353,12
XOM,2021-11-01,-0.048142552,8
XOM,2021-11-02,-0.0019459344,9
XOM,2021-11-03,0.19166419,5
XOM,2021-11-04,0.61604774,4
XOM,2021-11-05,0.28327236,3
XOM,2021-11-08,0.07980327,10
XOM,2021-11-09,0.1511818,5
XOM,2021-11-10,0.4989932,6
XOM,2021-11-11,0.31554368,3
XOM,2021-11-15,-0.116672345,4
XOM,2021-11-16,0.12438202,5
XOM,2021-11-17,-0.01707906,7
XOM,2021-11-18,0.6286632,1
XOM,2021-11-19,0.050546538,6
XOM,2021-11-22,0.058560982,3
XOM,2021-11-23,-0.17804396,4
XOM,2021-11-24,-0.27926347,1
XOM,2021-11-26,-0.48536858,6
XOM,2021-11-29,0.37256864,4
XOM,2021-11-30,0.30980447,4
XOM,2021-12-01,0.15986447,6
XOM,2021-12-02,0.22840488,7
XOM,2021-12-03,0.045639947,4
XOM,2021-12-06,-0.008082935,7
XOM,2021-12-07,-0.054458387,5
XOM,2021-12-08,-0.117131434,7
XOM,2021-12-09,-0.25612584,3
XOM,2021-12-10,0.3841034,5
XOM,2021-12-13,0.007818887,7
XOM,2021-12-14,0.010556632,2
XOM,2021-12-15,-0.038059153,2
XOM,2021-12-16,0.28822505,2
XOM,2021-12-17,0.37136975,5
XOM,2021-12-20,0.11833823,3
XOM,2021-12-22,0.4738356,2
XOM,2021-12-23,-0.3089917,6
XOM,2021-12-27,-0.17071709,4
XOM,2021-12-28,-0.60458386,2
XOM,2021-12-29,-0.567061,3
XOM,2021-12-30,0.093456395,4
XOM,2021-12-31,-0.06212734,5
XOM,2022-01-03,0.37793562,7
XOM,2022-01-04,-0.74359393,1
XOM,2022-01-05,-0.023589458,9
XOM,2022-01-06,-0.2886164,3
XOM,2022-01-07,0.08939597,3
XOM,2022-01-10,0.39962524,5
XOM,2022-01-11,0.28062317,7
XOM,2022-01-12,0.042550735,16
XOM,2022-01-13,0.34470358,12
XOM,2022-01-14,-0.03098169,10
XOM,2022-01-18,0.14526704,14
XOM,2022-01-19,-0.15538011,3
XOM,2022-01-20,0.594575,6
XOM,2022-01-21,-0.03361424,4
XOM,2022-01-24,0.37590626,6
XOM,2022-01-25,0.22946605,10
XOM,2022-01-26,0.042605326,9
XOM,2022-01-27,0.12155134,13
XOM,2022-01-28,-0.004749924,16
XOM,2022-01-31,0.25761178,8
XOM,2022-02-01,0.03368049,23
XOM,2022-02-02,0.18177548,10
XOM,2022-02-03,0.005176657,9
XOM,2022-02-04,0.75810385,2
XOM,2022-02-07,0.012863908,9
XOM,2022-02-08,0.14100254,10
XOM,2022-02-09,-0.41926372,1
XOM,2022-02-10,0.017556343,7
XOM,2022-02-11,0.2782442,10
XOM,2022-02-14,0.040968418,18
XOM,2022-02-15,0.051423945,7
XOM,2022-02-16,0.03236255,10
XOM,2022-02-17,0.13501945,10
XOM,2022-02-18,-0.16825916,5
XOM,2022-02-22,-0.106733784,16
XOM,2022-02-23,-0.21001048,8
XOM,2022-02-24,-0.28101516,10
XOM,2022-02-25,0.05345583,13
XOM,2022-02-28,-0.19385652,12
XOM,2022-03-01,-0.18007946,19
XOM,2022-03-02,-0.2061696,24
XOM,2022-03-03,0.044073522,13
XOM,2022-03-04,-0.0021734324,10
XOM,2022-03-07,0.023563039,15
XOM,2022-03-08,0.0026392073,15
XOM,2022-03-09,0.4343582,12
XOM,2022-03-10,-0.03005882,8
XOM,2022-03-11,0.16402283,8
XOM,2022-03-14,-0.084928356,9
XOM,2022-03-15,0.04991305,8
XOM,2022-03-16,0.2378466,11
XOM,2022-03-17,0.25195232,9
XOM,2022-03-18,0.24659996,3
XOM,2022-03-21,-0.048071373,11
XOM,2022-03-22,0.26817447,10
XOM,2022-03-23,-0.108869255,6
XOM,2022-03-24,0.28115305,10
XOM,2022-03-25,0.13918789,12
XOM,2022-03-28,0.0855294,9
XOM,2022-03-29,0.17499055,11
XOM,2022-03-30,-0.9377768,3
XOM,2022-03-31,-0.24425884,6
XOM,2022-04-01,0.36585206,5
XOM,2022-04-04,-0.072564706,10
XOM,2022-04-05,-0.40368748,5
XOM,2022-04-06,0.03567428,2
XOM,2022-04-07,-0.10311325,5
XOM,2022-04-08,0.38618484,5
XOM,2022-04-11,0.27515623,4
XOM,2022-04-12,-0.13314141,5
XOM,2022-04-13,0.07445065,5
XOM,2022-04-14,0.08439301,2
XOM,2022-04-18,0.08726414,9
XOM,2022-04-19,0.20355225,4
XOM,2022-04-20,0.26021248,2
XOM,2022-04-21,0.29574734,8
XOM,2022-04-22,0.40604714,2
XOM,2022-04-25,-0.22579427,10
XOM,2022-04-26,0.38783324,8
XOM,2022-04-27,0.01627856,10
XOM,2022-04-28,0.012144124,14
XOM,2022-04-29,-0.016952531,27
XOM,2022-05-02,0.03172528,6
XOM,2022-05-03,0.1718356,12
XOM,2022-05-04,0.6428516,3
XOM,2022-05-05,0.1930568,5
XOM,2022-05-06,0.36865363,4
XOM,2022-05-09,0.0027660818,11
XOM,2022-05-10,0.58074206,4
XOM,2022-05-11,-0.21129899,4
XOM,2022-05-12,0.22992481,8
XOM,2022-05-13,0.27273506,5
XOM,2022-05-16,-0.006723995,9
XOM,2022-05-17,0.3889983,5
XOM,2022-05-18,0.16592503,6
XOM,2022-05-19,-0.065181546,6
XOM,2022-05-20,0.1083462,5
XOM,2022-05-23,-0.3162947,6
XOM,2022-05-24,0.40102538,5
XOM,2022-05-25,0.15337555,12
XOM,2022-05-26,0.21402335,5
XOM,2022-05-27,0.29310867,6
XOM,2022-05-31,-0.14386117,4
XOM,2022-06-01,-0.056260526,6
XOM,2022-06-02,0.28021145,6
XOM,2022-06-03,0.08116586,3
XOM,2022-06-06,0.09396119,7
XOM,2022-06-07,0.19010381,8
XOM,2022-06-08,-0.07159622,9
XOM,2022-06-09,0.18898337,5
XOM,2022-06-10,-0.14111412,5
XOM,2022-06-13,-0.11343236,11
XOM,2022-06-14,0.066498436,3
XOM,2022-06-15,-0.0297213,8
XOM,2022-06-16,0.030510778,3
XOM,2022-06-17,0.14111915,5
XOM,2022-06-21,0.07772816,17
XOM,2022-06-22,-0.20146608,12
XOM,2022-06-23,0.27846682,9
XOM,2022-06-24,-0.13850123,4
XOM,2022-06-27,-0.04491938,5
XOM,2022-06-28,0.3157998,6
XOM,2022-06-29,0.037295543,13
XOM,2022-06-30,0.17178938,5
XOM,2022-07-01,-0.042548224,13
XOM,2022-07-05,-0.031022733,16
XOM,2022-07-06,-0.06448831,8
XOM,2022-07-07,-0.014254451,9
XOM,2022-07-08,-0.08652568,4
XOM,2022-07-11,-0.1384696,10
XOM,2022-07-12,0.2218216,6
XOM,2022-07-13,0.61128056,4
XOM,2022-07-14,0.022081373,11
XOM,2022-07-15,0.20368631,5
XOM,2022-07-18,0.20784985,7
XOM,2022-07-19,0.10277616,3
XOM,2022-07-20,-0.06688142,4
XOM,2022-07-21,0.18047205,5
XOM,2022-07-22,-0.07607538,4
XOM,2022-07-25,0.24759549,11
XOM,2022-07-26,0.22787488,6
XOM,2022-07-27,0.38731554,10
XOM,2022-07-28,0.29911205,10
XOM,2022-07-29,0.53976905,24
XOM,2022-08-01,0.059393086,11
XOM,2022-08-02,0.2384759,8
XOM,2022-08-03,0.13365981,17
XOM,2022-08-04,-0.19483086,7
XOM,2022-08-05,-0.12633099,10
XOM,2022-08-08,0.44058546,10
XOM,2022-08-09,0.1779999,9
XOM,2022-08-10,-0.19355415,7
XOM,2022-08-11,-0.118907474,5
XOM,2022-08-12,0.06940891,5
XOM,2022-08-15,-0.04715763,11
XOM,2022-08-16,0.008382301,6
XOM,2022-08-17,0.7131223,4
XOM,2022-08-18,0.43022165,5
XOM,2022-08-19,0.07304366,5
XOM,2022-08-22,0.044758692,9
XOM,2022-08-23,0.30470747,9
XOM,2022-08-24,-0.28596976,10
XOM,2022-08-25,0.2141894,8
XOM,2022-08-26,-0.10185723,5
XOM,2022-08-29,0.034502786,9
XOM,2022-08-30,0.14725034,7
XOM,2022-08-31,0.045704793,11
XOM,2022-09-01,0.16492753,8
XOM,2022-09-02,0.15966357,14
XOM,2022-09-06,0.1900001,10
XOM,2022-09-07,0.14131677,4
XOM,2022-09-08,0.24906725,6
XOM,2022-09-09,0.1724577,5
XOM,2022-09-12,0.13938306,8
XOM,2022-09-13,0.08990537,7
XOM,2022-09-14,0.08918154,8
XOM,2022-09-15,0.37382755,7
XOM,2022-09-16,0.40089712,8
XOM,2022-09-19,0.04539563,7
XOM,2022-09-20,0.8437021,1
XOM,2022-10-03,0.28510115,13
XOM,2022-10-04,0.11125391,6
XOM,2022-10-05,0.104114905,9
XOM,2022-10-06,0.027920783,12
XOM,2022-10-07,0.18099344,7
XOM,2022-10-10,-0.0773748,12
XOM,2022-10-11,-0.1605018,5
XOM,2022-10-12,-0.08713558,13
XOM,2022-10-13,-0.15175289,9
XOM,2022-10-14,0.1527519,14
XOM,2022-10-17,-0.1660772,8
XOM,2022-10-18,-0.2918016,8
XOM,2022-10-19,-0.076227866,3
XOM,2022-10-20,0.29770413,6
XOM,2022-10-21,0.28908426,7
XOM,2022-10-24,0.07257,9
XOM,2022-10-25,0.43328553,5
XOM,2022-10-26,0.07002901,10
XOM,2022-10-27,0.23126711,11
XOM,2022-10-28,0.46983895,18
XOM,2022-10-31,-0.06078722,16
XOM,2022-11-01,0.32013807,11
XOM,2022-11-02,-0.07630915,7
XOM,2022-11-03,0.21830003,6
XOM,2022-11-04,0.124949805,6
XOM,2022-11-07,-0.15643659,10
XOM,2022-11-08,0.54030126,6
XOM,2022-11-09,0.022364179,3
XOM,2022-11-10,0.31205863,4
XOM,2022-11-11,-9.071361e-05,2
XOM,2022-11-14,0.17420554,13
XOM,2022-11-15,0.059965502,2
XOM,2022-11-16,0.17545617,5
XOM,2022-11-17,0.113594815,5
XOM,2022-11-18,0.019006848,5
XOM,2022-11-21,0.17660658,8
XOM,2022-11-22,0.12577209,3
XOM,2022-11-23,0.04008524,4
XOM,2022-11-25,0.20085296,5
XOM,2022-11-28,-0.28527495,8
XOM,2022-11-29,-0.05808663,8
XOM,2022-11-30,0.15892671,7
XOM,2022-12-01,0.7690277,1
XOM,2022-12-02,0.75703394,2
XOM,2022-12-05,-0.16632651,7
XOM,2022-12-06,0.388349,5
XOM,2022-12-07,0.242011,4
XOM,2022-12-08,0.043765567,13
XOM,2022-12-09,0.0662319,7
XOM,2022-12-12,0.06647826,7
XOM,2022-12-13,0.20394316,4
XOM,2022-12-14,-0.19706826,5
XOM,2022-12-15,0.112160444,8
XOM,2022-12-16,-0.061354406,1
XOM,2022-12-19,0.1588529,5
XOM,2022-12-20,0.17857516,8
XOM,2022-12-21,-0.2611017,3
XOM,2022-12-22,0.07542037,4
XOM,2022-12-23,-0.3593232,1
XOM,2022-12-27,-0.03670431,10
XOM,2022-12-28,-0.28249118,7
XOM,2022-12-30,0.26158336,3
XOM,2023-01-03,-0.026849365,10
XOM,2023-01-04,0.47627434,8
XOM,2023-01-05,0.058726497,8
XOM,2023-01-06,0.11754781,5
XOM,2023-01-09,0.23993012,7
XOM,2023-01-10,0.24520032,7
XOM,2023-01-11,0.044352636,4
XOM,2023-01-12,0.10408989,7
XOM,2023-01-13,0.33716252,7
XOM,2023-01-17,0.1012942,15
XOM,2023-01-18,0.22570546,9
XOM,2023-01-19,0.22311059,4
XOM,2023-01-20,0.16320056,8
XOM,2023-01-23,0.124119826,16
XOM,2023-01-24,-0.20621365,6
XOM,2023-01-25,0.062925726,9
XOM,2023-01-26,0.22254682,13
XOM,2023-01-27,-0.091301724,10
XOM,2023-01-30,-0.4160929,6
XOM,2023-01-31,0.1446288,26
XOM,2023-02-01,0.08937936,9
XOM,2023-02-02,-0.055532973,6
XOM,2023-02-03,-0.012628655,3
XOM,2023-02-06,0.22435911,9
XOM,2023-02-07,0.2989904,7
XOM,2023-02-08,0.29429686,9
XOM,2023-02-09,0.4687512,7
XOM,2023-02-10,0.0833398,6
XOM,2023-02-13,0.129573,9
XOM,2023-02-14,-0.527638,5
XOM,2023-02-15,0.17906646,6
XOM,2023-02-16,0.029387884,9
XOM,2023-02-17,-0.12853298,4
XOM,2023-02-21,-0.0058745504,9
XOM,2023-02-22,-0.29756868,6
XOM,2023-02-23,0.20592809,7
XOM,2023-02-24,0.034274183,4
XOM,2023-02-27,-0.236317,6
XOM,2023-02-28,0.35436165,3
XOM,2023-03-01,0.021607354,4
XOM,2023-03-02,-0.19752833,8
XOM,2023-03-03,-0.45143396,2
XOM,2023-03-06,0.08068612,12
XOM,2023-03-07,0.33084935,10
XOM,2023-03-08,0.014686431,7
XOM,2023-03-09,0.05500452,8
XOM,2023-03-10,-0.28900233,6
XOM,2023-03-13,0.11689463,9
XOM,2023-03-14,-0.11748525,6
XOM,2023-03-15,-0.4984935,8
XOM,2023-03-16,-0.059106678,5
XOM,2023-03-20,-0.07764112,10
XOM,2023-03-21,-0.29961511,10
XOM,2023-03-22,-0.22791088,8
XOM,2023-03-23,0.033789553,5
XOM,2023-03-24,-0.021977764,5
XOM,2023-03-27,-0.3252428,6
XOM,2023-03-28,-0.27462226,3
XOM,2023-03-29,0.082508266,10
XOM,2023-03-30,0.36185613,5
XOM,2023-03-31,0.21448362,4
XOM,2023-04-03,-0.1811167,19
XOM,2023-04-04,0.2495375,14
XOM,2023-04-05,-0.07077047,11
XOM,2023-04-06,0.17069575,13
XOM,2023-04-10,-0.036938533,23
XOM,2023-04-11,-0.12058512,9
XOM,2023-04-12,-0.10349856,4
XOM,2023-04-13,-0.12487759,10
XOM,2023-04-14,0.06395825,8
XOM,2023-04-17,0.056771472,12
XOM,2023-04-18,0.12873037,9
XOM,2023-04-19,0.32001045,8
XOM,2023-04-20,-0.1413727,6
XOM,2023-04-21,-0.12147055,7
XOM,2023-04-24,-0.13691181,11
XOM,2023-04-25,0.090299934,4
XOM,2023-04-26,0.46284485,5
XOM,2023-04-27,0.009118547,10
XOM,2023-04-28,0.19943395,31
XOM,2023-05-01,0.13926312,19
XOM,2023-05-02,-0.34347957,9
XOM,2023-05-03,-0.3288485,3
XOM,2023-05-04,0.15062295,6
XOM,2023-05-05,0.11623235,5
XOM,2023-05-08,0.085513555,6
XOM,2023-05-09,-0.02196994,7
XOM,2023-05-10,0.08347254,1
XOM,2023-05-11,0.4221223,7
XOM,2023-05-12,0.2929587,6
XOM,2023-05-15,-0.052150644,9
XOM,2023-05-16,0.13797207,6
XOM,2023-05-17,0.3605318,5
XOM,2023-05-18,-0.419142,5
XOM,2023-05-19,0.07657464,8
XOM,2023-05-22,0.17078754,10
XOM,2023-05-23,0.3165736,5
XOM,2023-05-24,-0.09814629,4
XOM,2023-05-25,0.070008546,9
XOM,2023-05-26,0.1366064,9
XOM,2023-05-30,0.13734199,9
XOM,2023-05-31,0.0988387,5
XOM,2023-06-01,0.16609867,8
XOM,2023-06-02,-0.023183836,11
XOM,2023-06-05,-0.09028006,9
XOM,2023-06-06,-0.246555,10
XOM,2023-06-07,0.38182282,3
XOM,2023-06-08,0.0044168956,6
XOM,2023-06-09,0.022504043,5
XOM,2023-06-12,0.041426674,8
XOM,2023-06-13,0.26634416,6
XOM,2023-06-14,0.03824323,4
XOM,2023-06-15,0.30439124,3
XOM,2023-06-16,-0.0035359748,4
XOM,2023-06-20,0.05008509,7
XOM,2023-06-21,0.1673981,10
XOM,2023-06-22,0.0007757193,9
XOM,2023-06-23,-0.020670379,6
XOM,2023-06-26,-0.099944234,6
XOM,2023-06-27,0.09990356,3
XOM,2023-06-28,0.30031213,5
XOM,2023-06-29,-0.21348421,3
XOM,2023-06-30,0.025809517,2
XOM,2023-07-03,0.0708996,10
XOM,2023-07-05,0.23389846,13
XOM,2023-07-06,-0.3789113,14
XOM,2023-07-07,0.42394975,6
XOM,2023-07-10,-0.069445975,7
XOM,2023-07-11,0.0014352351,4
XOM,2023-07-12,0.11970842,6
XOM,2023-07-13,0.12018309,12
XOM,2023-07-14,-0.12238991,13
XOM,2023-07-17,0.12559684,6
XOM,2023-07-18,0.19950801,4
XOM,2023-07-19,-0.023522826,5
XOM,2023-07-20,0.029972462,8
XOM,2023-07-21,-0.22792995,3
XOM,2023-07-24,0.23990455,10
XOM,2023-07-25,-0.18692906,5
XOM,2023-07-26,-0.07588823,5
XOM,2023-07-27,0.0677898,6
XOM,2023-07-28,-0.011800888,30
XOM,2023-07-31,0.23184112,15
XOM,2023-08-01,0.024835447,6
XOM,2023-08-02,0.3341937,2
XOM,2023-08-03,0.054102547,10
XOM,2023-08-04,0.047724698,3
XOM,2023-08-07,0.035882555,5
XOM,2023-08-08,0.0055326708,1
XOM,2023-08-09,-0.26871136,3
XOM,2023-08-10,0.14842765,6
XOM,2023-08-11,-0.053141754,7
XOM,2023-08-14,-0.114574514,6
XOM,2023-08-15,-0.078116424,7
XOM,2023-08-16,0.3707919,6
XOM,2023-08-17,-0.37003872,13
XOM,2023-08-18,-0.096312255,10
XOM,2023-08-21,-0.006415561,4
XOM,2023-08-22,0.06098205,7
XOM,2023-08-23,-0.053812694,7
XOM,2023-08-24,0.21191402,5
XOM,2023-08-25,0.055781,2
XOM,2023-08-28,0.26260015,8
XOM,2023-08-29,0.01674639,2
XOM,2023-08-30,-0.46906742,7
XOM,2023-08-31,0.12734905,4
XOM,2023-09-01,0.6436157,1
XOM,2023-09-05,0.33513016,7
XOM,2023-09-06,0.10649177,2
XOM,2023-09-07,-0.06469151,5
XOM,2023-09-08,0.13350275,6
XOM,2023-09-11,-0.027528841,2
XOM,2023-09-12,0.22733347,10
XOM,2023-09-13,0.28941622,8
XOM,2023-09-14,0.19120826,3
XOM,2023-09-15,0.10888294,3
XOM,2023-09-18,0.027298385,10
XOM,2023-09-19,0.07001011,13
XOM,2023-09-20,0.06708915,7
XOM,2023-09-21,-0.09325256,8
XOM,2023-09-22,-0.07270689,8
XOM,2023-09-25,0.18703042,16
XOM,2023-09-26,0.3366405,3
XOM,2023-09-27,-0.15949152,6
XOM,2023-09-28,-0.05727236,9
XOM,2023-09-29,0.068405166,10
XOM,2023-10-02,0.07232152,7
XOM,2023-10-03,0.3392394,2
XOM,2023-10-04,0.22802433,11
XOM,2023-10-05,0.18926716,13
XOM,2023-10-06,-0.099156156,26
XOM,2023-10-09,-0.22744839,20
XOM,2023-10-10,-0.051301457,9
XOM,2023-10-11,-0.064487204,23
XOM,2023-10-12,-0.017664012,5
XOM,2023-10-17,0.102703154,10
XOM,2023-10-18,-0.5150324,10
XOM,2023-10-19,0.21861634,11
XOM,2023-10-20,0.16942574,9
XOM,2023-10-23,-0.26841018,22
XOM,2023-10-24,0.22502287,10
XOM,2023-10-25,0.10616475,12
XOM,2023-10-26,0.023458641,15
XOM,2023-10-27,-0.028637372,29
XOM,2023-10-30,0.13319263,9
XOM,2023-10-31,0.21248636,8
XOM,2023-11-01,0.23055318,9
XOM,2023-11-02,0.34218106,10
XOM,2023-11-03,0.065467276,2
XOM,2023-11-06,-0.092268705,7
XOM,2023-11-07,-0.18231276,8
XOM,2023-11-08,0.001790151,8
XOM,2023-11-09,-0.086230196,11
XOM,2023-11-10,-0.046609133,7
XOM,2023-11-13,0.1483749,9
XOM,2023-11-14,0.16736798,15
XOM,2023-11-15,0.2175938,4
XOM,2023-11-16,-0.0064489692,8
XOM,2023-11-17,0.12977503,7
XOM,2023-11-20,-0.21094416,4
XOM,2023-11-21,0.071215875,7
XOM,2023-11-22,-0.21502867,7
XOM,2023-11-24,0.16268818,7
XOM,2023-11-27,0.1478706,5
XOM,2023-11-28,-0.3287322,5
XOM,2023-11-29,-0.0026792674,8
XOM,2023-11-30,-0.09540219,6
XOM,2023-12-01,0.19916126,4
XOM,2023-12-04,0.1327793,4
XOM,2023-12-05,0.21895559,10
XOM,2023-12-06,0.21967438,14
XOM,2023-12-07,-0.073720425,10
XOM,2023-12-08,0.07390636,14
XOM,2023-12-11,-0.120731324,25
XOM,2023-12-12,0.19841257,13
XOM,2023-12-13,0.30719292,6
XOM,2023-12-14,0.34672418,6
XOM,2023-12-15,0.04315395,1
XOM,2023-12-18,0.4171861,14
